HALTER_ID,OWNER_AGE,GENDER,CITY,DISTRICT,BREED1,BREED1_MUTT,BREED2,BREED2_MUTT,RASSENTYP,BIRTH_YEAR_DOG,GENDER_DOG,DOG_COLOR
125674,41-50,m,5,52,Französische Bulldogge,,,,K,2011,m,fauve
125676,51-60,w,2,21,Rhodesian Ridgeback,,,,I,2015,w,hellbraun
125677,51-60,w,7,73,Mischling klein,,,,K,2007,m,grau/braun
125689,51-60,w,7,74,Mittelpudel,,,,K,2014,m,schwarz
125693,31-40,w,3,31,Mischling klein,,,,K,2013,w,schwarz
125705,41-50,m,7,73,Labradoodle,,,,I,2011,w,choco
125721,91-100,w,6,63,Yorkshire Terrier,,,,K,2003,w,beige
125728,21-30,w,3,34,Chihuahua,,,,K,2010,m,braun/weiss
125729,31-40,m,12,123,Zwergschnauzer,,,,K,2014,m,schwarz/silber
125738,51-60,w,10,102,Chihuahua,,,,K,2012,m,beige/weiss
125740,31-40,w,8,81,Mischling klein,,,,K,2010,w,tricolor
125743,31-40,w,11,111,Polnische Bracke,,,,I,2014,w,schwarz
125749,41-50,w,2,24,Barbet,,,,I,2014,m,schwarz/weiss
125751,41-50,w,12,122,Mischling klein,,,,K,2014,m,schwarz
125752,51-60,m,11,119,Malteser,,,,K,2014,m,weiss
125770,31-40,w,2,23,Malteser,,,,K,2014,w,weiss
125773,51-60,w,12,123,Labrador Retriever,,,,I,2003,m,schwarz
125775,41-50,m,2,24,Yorkshire Terrier,,,,K,2009,m,black/tan
125776,51-60,w,2,24,Yorkshire Terrier,,,,K,2014,w,black/tan
125782,51-60,w,8,83,Border Terrier,,,,K,2008,w,braun
125783,21-30,m,12,121,Rottweiler,,Husky,,I,2014,m,schwarz/braun
125784,41-50,m,5,51,Lagotto Romagnolo,,,,I,2014,w,braun/grau
125785,41-50,w,7,74,Cavalier King Charles Spaniel,,,,K,2014,m,black/tan
125791,21-30,w,10,102,Chihuahua,,,,K,2007,m,black/tan
125794,51-60,w,2,24,Labrador Retriever,,,,I,2014,m,schwarz
125798,51-60,w,8,82,Bichon Havanais,,,,K,2011,m,weiss/schwarz
125804,31-40,w,9,91,Mischling klein,,,,K,2008,m,schwarz/weiss
125808,51-60,m,7,72,Englische Bulldogge,,,,I,2014,w,braun/weiss
125808,51-60,m,7,72,Englische Bulldogge,,,,I,2014,w,braun/weiss
125809,71-80,w,10,101,Mischling gross,,,,I,2004,w,blondfarben
125812,31-40,w,11,111,Labrador Retriever,,,,I,2013,w,beige
125816,41-50,m,12,121,Yorkshire Terrier,,,,K,2014,m,schwarz/braun
125818,41-50,m,6,63,Golden Retriever,,,,I,2015,m,golden
125820,31-40,m,8,82,Französische Bulldogge,,,,K,2014,m,beige
125824,31-40,w,8,82,Mops,,,,K,2014,m,beige/schwarz
125825,51-60,m,7,72,Weimaraner,,,,I,2009,m,grau
125829,31-40,w,6,63,Mischling klein,,,,K,2009,w,weiss/schwarz
125832,51-60,w,7,71,Bolonka Zwetna,,,,K,2009,w,schwarz
125835,41-50,w,11,115,Bull Terrier,,,,II,2014,m,weiss
125852,71-80,w,12,123,Pudel,,,,K,2004,w,schwarz
125855,21-30,m,3,34,Mischling klein,,,,K,2007,w,beige
125859,51-60,w,11,111,Jack Russel Terrier,Mischling,,,K,2014,m,braun
125859,51-60,w,11,111,Jack Russel Terrier,,,,K,2010,w,tricolor
125862,31-40,w,12,121,Chihuahua,,,,K,2014,m,schwarz
125865,21-30,w,12,122,Zwergspitz,,Pomeranian,,K,2014,w,orange
125866,31-40,w,11,115,Mischling klein,,,,K,2002,w,schwarz
125867,21-30,m,11,111,Shih Tzu,,,,K,2004,m,tricolor
125870,21-30,m,3,34,Jack Russel Terrier,,,,K,2009,w,tricolor
125871,31-40,w,3,34,Rhodesian Ridgeback,,,,I,2011,w,rot/braun
125872,41-50,w,7,71,Mischling klein,,,,K,2009,m,weiss/beige
125876,21-30,w,11,119,Zwergspitz,,,,K,2014,m,sable
125877,71-80,w,7,71,English Cocker Spaniel,,,,K,2015,m,schwarz/loh
125884,31-40,m,9,92,Weimaraner,,,,I,2014,m,grau/silber
125889,61-70,w,7,74,Chihuahua,,,,K,2007,m,rot/braun
125891,71-80,w,6,63,Kerry Blue Terrier,,,,I,2004,w,schwarz/grau
125892,51-60,w,1,11,Golden Retriever,,,,I,2000,w,golden
125893,41-50,w,4,42,Yorkshire Terrier,,,,K,2007,w,blau
125897,21-30,w,3,34,Französische Bulldogge,,,,K,2013,m,gestromt
125898,41-50,w,11,119,Bolonka Zwetna,,,,K,2014,m,weiss/beige
125900,20-Nov,w,9,91,Jack Russel Terrier,,,,K,2011,m,tricolor
125901,31-40,m,2,24,Mischling gross,,,,I,2014,w,schwarz/braun/weiss
125902,31-40,w,2,24,Golden Retriever,,,,I,2015,w,golden
125904,41-50,w,7,74,Mischling klein,,,,K,2002,w,grau
125912,41-50,w,1,11,Yorkshire Terrier,,Biewer Yorkshire Terrier,,K,2014,m,schwarz/braun
125924,21-30,w,11,119,Englische Bulldogge,,,,I,2006,w,braun/weiss
125924,21-30,w,11,119,Chihuahua,,,,K,2009,w,beige
125930,31-40,w,6,61,Shetland Sheepdog,,,,K,2009,w,zobel
125931,31-40,m,11,115,Terrier,,,,K,2004,w,tricolor
125933,31-40,w,2,23,Magyar Viszla,,,,I,2010,w,hellbraun
125937,41-50,m,6,63,Transylvanischer Laufhund,,,,I,2014,m,schwarz/braun
125970,51-60,m,11,119,Zwergspitz,,Pomeranian,,K,2014,m,weiss
125973,31-40,w,4,42,Appenzeller Sennenhund,Mischling,,,I,2002,w,tricolor
125974,31-40,w,11,115,Schnauzer,,,,I,2006,m,pfeffer/salz
125975,31-40,w,7,72,Chihuahua,,,,K,2014,m,black/tan
125980,21-30,w,10,102,Dachshund,,,,K,2008,w,braun
125994,31-40,w,2,24,Labrador Retriever,,,,I,2009,w,schwarz
125995,71-80,m,10,101,Pekingese,,,,K,1999,w,weiss/beige
125997,21-30,m,9,92,Englische Bulldogge,,,,I,2014,m,weiss
126008,41-50,w,7,74,Flat Coated Retriever,,,,I,2010,w,schwarz
126018,31-40,m,5,52,Mischling klein,,,,K,2014,w,schwarz/weiss
126019,21-30,w,11,115,Beagle,,,,K,2008,w,braun/weiss
126020,61-70,w,6,63,Welsh Corgi,Mischling,,,K,2012,m,weizen
126025,21-30,m,6,61,Appenzeller,,Labrador Retriever,,I,2003,w,tricolor
126027,41-50,w,6,61,Ratero,Mischling,,,K,2004,m,schwarz/weiss
126047,21-30,w,6,61,Border Collie,,,,I,2005,w,blue/merle
126048,31-40,w,7,72,Chihuahua,,,,K,2003,m,braun/weiss
126048,31-40,w,7,72,Chihuahua,,,,K,2006,w,braun
126049,31-40,w,2,21,Husky,Mischling,,,I,2005,w,braun/weiss/schwarz
126054,51-60,w,3,34,Jack Russel Terrier,,,,K,2007,m,tricolor
126062,61-70,w,10,101,Coton de Tulear,,,,K,2005,m,weiss
126116,61-70,w,8,83,Rauhaar Dackel,,,,K,2004,m,saufarben
126116,61-70,w,8,83,Rauhaar Dackel,,,,K,2009,m,saufarben
126116,61-70,w,8,83,Rauhaar Dackel,,,,K,2002,w,saufarben
126118,21-30,w,11,111,Chihuahua,,,,K,2014,m,weiss/beige
126120,21-30,w,11,115,Setter,,Retriever,,I,2010,w,schwarz
126121,51-60,m,3,34,Berner Sennenhund,,,,I,2010,m,tricolor
126122,61-70,w,10,101,Yorkshire Terrier,,,,K,2015,m,braun/schwarz
126124,21-30,w,3,31,Weimaraner,,,,I,2015,m,grau
126125,41-50,m,4,44,Chihuahua,,,,K,2009,m,beige
126131,41-50,w,8,81,Zwergdachshund,,,,K,2015,m,saufarben
126147,41-50,m,3,33,Mastiff,,,,I,2012,m,gestromt
126178,21-30,m,11,119,English Cocker Spaniel,,,,K,2011,m,braun
126190,31-40,m,11,111,Dogo Argentino,,,,I,2015,m,weiss
126193,21-30,w,12,123,Mops,,,,K,2006,m,schwarz
126195,20-Nov,w,11,115,Französische Bulldogge,,,,K,2014,w,gestromt
126203,21-30,w,7,74,Golden Retriever,,,,I,2015,w,golden
126212,21-30,w,11,111,Malteser,,,,K,2011,m,weiss
126226,21-30,w,10,101,Italienisches Windspiel,,,,K,2015,m,grau
126230,31-40,w,11,119,Labrador Retriever,,,,I,2011,m,schwarz
126234,31-40,m,7,74,Französische Bulldogge,,,,K,2015,w,schwarz
126235,21-30,w,10,101,Parson Jack Russell Terrier,,,,K,2015,w,weiss/braun/schwarz
126236,31-40,w,8,82,Cavalier King Charles Spaniel,,Bichon frisé,,K,2014,w,apricot
126244,31-40,w,8,81,Jack Russel Terrier,,,,K,2006,m,tricolor
126245,21-30,m,5,52,Jack Russel Terrier,Mischling,,,K,2011,m,weiss/braun
126250,21-30,m,2,23,Mischling gross,,,,I,2014,m,schwarz/weiss
126251,41-50,w,4,42,Malteser,,,,K,2014,w,weiss
126252,21-30,w,5,52,Chihuahua,,,,K,2010,w,rot/weiss
126253,41-50,m,9,92,Dachshund,,,,K,2015,m,schwarz/rot
126255,41-50,m,11,119,Yorkshire Terrier,,,,K,2015,w,black/tan
126257,31-40,m,9,91,Rottweiler,,,,I,2015,w,braun/schwarz
126271,61-70,w,10,101,Mischling klein,,,,K,2004,m,weiss/rot
126288,41-50,w,8,82,Labradoodle,,,,I,2011,m,weiss
126290,71-80,w,3,31,Mischling klein,,,,K,2008,m,braun
126294,71-80,w,10,101,Labrador Retriever,,,,I,2003,m,schwarz
126302,21-30,w,7,71,Mischling gross,,,,I,2015,m,tricolor
126303,61-70,w,4,41,Malteser,,,,K,2015,w,weiss
126309,41-50,m,4,42,Tibetan Spaniel,,,,K,2001,w,tricolor
126310,41-50,w,9,92,Mischling klein,,,,K,2010,m,schwarz/weiss
126311,21-30,w,11,119,Cocker Spaniel,,Pudel,,K,2010,m,weiss
126338,71-80,m,9,92,Havaneser,,,,K,2015,m,tricolor
126339,21-30,w,3,31,Französische Bulldogge,,,,K,2013,w,weiss/schwarz
126340,41-50,w,11,115,Sibirischer Husky,,,,I,2013,w,braun/weiss
126342,61-70,w,11,119,Mischling klein,,,,K,2011,w,braun
126344,31-40,m,8,82,Schäfer,Mischling,,,I,2013,m,braun/schwarz
126349,21-30,w,8,83,Shih Tzu,,,,K,2014,m,hellbraun/weiss
126386,51-60,w,9,91,Zwergpudel,,,,K,2014,w,schwarz
126386,51-60,w,9,91,Zwergpudel,,,,K,2014,w,schwarz
126390,81-90,w,2,23,Pinscher,Mischling,,,K,2001,w,braun
126393,31-40,m,3,31,Podenco,Mischling,,,I,2008,w,braun
126396,31-40,w,9,91,Mischling gross,,,,I,2006,m,rot/braun
126403,31-40,m,7,71,Beagle,,,,K,2015,w,tricolor
126405,21-30,w,7,71,Chihuahua,,,,K,2010,m,weiss
126407,41-50,m,6,61,Mischling klein,,,,K,2014,w,weiss
126411,21-30,w,9,92,Weimaraner,,,,I,2013,m,blau
126428,51-60,w,7,74,Altdeutscher Schäfer,,,,I,2012,w,silbergrau
126428,51-60,w,7,74,Australian Shepherd,,,,I,2015,w,red merle
126431,21-30,w,12,123,Labrador Retriever,,,,I,2014,w,braun
126432,41-50,m,4,44,Tibet Terrier,Mischling,,,K,2002,w,beige
126437,41-50,w,5,52,Mischling klein,,,,K,2015,w,braun
126442,31-40,m,9,92,Appenzeller Sennenhund,Mischling,,,I,2015,w,tricolor
126448,61-70,m,11,115,Grosspudel,,,,I,2015,m,schwarz
126451,21-30,w,5,52,Mops,,,,K,2011,m,beige/schwarz
126452,51-60,w,6,63,Mischling gross,,,,I,2005,m,braun
126452,51-60,w,6,63,Mischling gross,,,,I,2005,m,gelb
126453,31-40,w,2,23,Parson Russell Terrier,,,,K,2015,w,tricolor
126454,31-40,m,5,52,Parson Russell Terrier,,,,K,2014,m,weiss/rot
126455,51-60,w,11,119,Yorkshire Terrier,,,,K,2015,w,choco
126462,31-40,m,10,102,Französische Bulldogge,,,,K,2015,w,weiss
126477,41-50,w,7,72,Schweizer Sennenhund,,,,I,2015,w,schwarz/braun/weiss
126480,31-40,w,2,21,Deutscher Schäfer,,,,I,2014,w,grau
126482,31-40,m,12,121,Labrador Retriever,,,,I,2005,w,schwarz
126491,71-80,w,2,21,Malteser,,,,K,2008,m,weiss
126492,31-40,w,11,119,Chihuahua,,,,K,2007,w,schwarz
126504,21-30,w,12,122,Chihuahua,,,,K,2014,m,hellbraun
126534,51-60,w,8,82,Zwergpudel,,,,K,2015,w,schwarz
126540,51-60,m,4,42,English Cocker Spaniel,,,,K,2009,m,braun schimmel
126560,21-30,w,2,21,Dalmatiner,,,,I,2015,m,weiss/schwarz
126560,21-30,w,2,21,Podenco,Mischling,,,I,2009,m,hellbraun
126572,41-50,m,6,63,Briard,Mischling,,,I,2003,m,creme
126590,21-30,w,12,122,Französische Bulldogge,,,,K,2014,w,weiss gestromt
126597,61-70,m,4,42,Jack Russel Terrier,,Wolfspitz,,K,2014,m,hellbraun/weiss
126601,51-60,w,12,123,Malteser,,,,K,2015,m,weiss
126605,51-60,m,11,115,Chihuahua,,,,K,2009,m,weiss/braun
126607,51-60,m,11,115,Nackthund,,,,K,2012,w,schwarz
126608,41-50,m,6,63,Zwergschnauzer,Mischling,,,K,2005,w,schwarz
126617,31-40,w,7,74,Havaneser,,,,K,2014,w,weiss/beige
126632,21-30,m,11,119,Bullmastiff,,,,I,2014,w,braun
126673,51-60,m,11,119,Spitz,Mischling,,,K,2011,w,creme
126685,31-40,w,9,92,Barbet,,,,I,2015,m,schwarz
126687,31-40,m,7,72,Zwergschnauzer,,,,K,2012,w,schwarz/grau
126687,31-40,m,7,72,Zwergschnauzer,,,,K,2010,w,pfeffer/salz
126732,41-50,w,3,31,Australien Kelpie,,,,I,2015,w,braun
126746,41-50,w,11,111,Yorkshire Terrier,,,,K,2009,m,blue/tan
126747,31-40,w,2,21,Boxer,Mischling,,,I,2008,m,braun
126768,41-50,w,6,61,Terrier,Mischling,,,K,2008,m,black/tan
126777,41-50,w,12,123,Labrador Retriever,,,,I,2006,m,grau/schwarz
126809,21-30,w,7,74,Französische Bulldogge,,,,K,2014,m,schwarz/weiss
126811,21-30,m,11,115,Dackel,,,,K,2015,w,schwarz/rot
126838,31-40,w,11,119,Beagle,,,,K,2015,m,bicolor
126838,31-40,w,11,119,Mops,,Beagle,,K,2015,m,tricolor
126840,41-50,w,3,34,Tibet Terrier,,,,K,2002,m,beige
126844,51-60,w,9,91,Pekingese,,,,K,2001,w,schwarz/braun
126863,41-50,w,9,92,Malinois,,,,I,2007,m,braun
126868,41-50,m,10,101,Kooiker,,,,K,2010,m,rot/weiss
126872,21-30,w,11,115,Französische Bulldogge,,,,K,2015,w,beige/schwarz
126873,21-30,w,2,23,Pinscher,,,,K,2009,w,braun
126907,41-50,w,5,52,American Bulldog,,,,I,2012,m,weiss/schwarz
126909,21-30,w,5,51,Entlebucher Sennenhund,Mischling,,,I,2006,m,tricolor
126910,31-40,w,3,31,Rehpinscher,,,,K,2008,m,schwarz/braun
126911,21-30,w,4,44,Boston Terrier,,,,K,2014,m,braun gestromt
126932,21-30,m,4,41,Chihuahua,,Pinscher,,K,2014,m,schwarz
126933,61-70,w,7,74,Prager Rattler,,,,K,2014,w,schwarz/braun
126934,21-30,w,9,92,Spitz,,,,K,2015,m,creme
126935,21-30,w,11,111,Malteser,Mischling,,,K,2015,m,weiss/braun
126944,61-70,m,12,122,Toypudel,,,,K,2014,m,weiss
126947,31-40,w,11,119,Chinese Powder Puff,,,,K,2010,m,weiss
126949,31-40,m,3,33,Kleinspitz,,,,K,2004,m,beige/schwarz
126958,71-80,w,6,61,Beagle,,,,K,2011,w,tricolor
126961,31-40,m,11,111,Mischling klein,,,,K,2013,w,weiss/schwarz
126962,21-30,m,3,34,Chihuahua,,,,K,2009,m,black/tan
126963,21-30,w,11,111,Mischling gross,,,,I,2009,w,schwarz
126971,31-40,w,10,101,Chihuahua,,,,K,2015,m,schwarz/weiss/braun
126972,61-70,w,11,119,Yorkshire Terrier,,,,K,2010,m,braun/grau
126974,21-30,w,10,102,Spitz,,,,K,2010,w,beige
126976,41-50,m,11,119,Yorkshire Terrier,,,,K,2010,m,braun/schwarz
126977,51-60,w,9,91,Yorkshire Terrier,,,,K,2007,w,steelblue/tan
126996,21-30,w,9,92,Französische Bulldogge,,,,K,2015,m,braun/schwarz
127002,61-70,w,3,33,Saluki,,,,I,2015,w,creme
127013,51-60,w,12,123,Mischling gross,,,,I,2004,m,braun/weiss
127014,41-50,m,11,119,Pudel,,,,K,2010,m,beige
127016,21-30,w,8,82,Mischling klein,,,,K,2014,w,braun/weiss
127017,61-70,w,3,33,Foxterrier,,,,K,2015,w,tricolor
127018,31-40,w,4,44,Chihuahua,,,,K,2010,w,weiss
127022,21-30,w,9,92,Foxterrier,,,,K,2010,m,tricolor
127023,31-40,m,9,92,Berner Sennenhund,,Hovawart,,I,2015,w,schwarz/gold
127026,31-40,w,12,122,Yorkshire Terrier,,,,K,2015,m,schwarz/braun
127031,41-50,m,10,101,Deutscher Schäfer,,,,I,2009,m,schwarz/braun
127034,31-40,w,12,122,Chihuahua,,,,K,2010,w,gestromt
127036,21-30,w,11,111,Jack Russel Terrier,,,,K,2005,m,tricolor
127039,41-50,w,4,42,Pudel,Mischling,,,K,2010,m,weiss
127040,31-40,w,11,119,Chihuahua,,,,K,2007,w,braun
127048,31-40,w,12,121,Chihuahua,,,,K,2007,w,beige/braun
127050,41-50,w,12,121,Mischling gross,,,,I,2013,m,golden
127052,51-60,w,11,111,Chihuahua,,,,K,2006,w,beige
127053,21-30,w,7,73,Old Englische Bulldogge,,,,I,2010,m,braun/weiss
127056,31-40,m,9,92,Mops,,,,K,2015,m,schwarz
127059,41-50,w,7,71,Berger de Brie,,,,I,2006,m,fauve
127062,51-60,w,9,91,Labrador Retriever,,,,I,2006,w,schwarz
127064,41-50,w,11,119,Bichon frisé,,,,K,2015,w,weiss
127065,41-50,m,11,119,Yorkshire Terrier,,,,K,2010,w,schwarz
127068,51-60,w,7,74,Labrador Retriever,,,,I,2006,m,schwarz
127070,41-50,w,11,119,Flat Coated Retriever,,Labrador Retriever,,I,2005,m,schwarz
127078,21-30,m,10,101,Chihuahua,,,,K,2006,w,braun
127079,31-40,w,8,82,Dogge,,Schäfer,,I,2006,m,schwarz/braun/weiss
127083,81-90,m,10,101,Vizsla,,,,I,2006,w,braun
127090,31-40,w,11,119,Chihuahua,,,,K,2005,m,tricolor
127104,31-40,m,5,52,Dalmatiner,,,,I,2011,w,weiss
127105,31-40,w,7,73,Labrador Retriever,,Border Collie,,I,2005,m,schwarz
127106,51-60,w,12,123,Yorkshire Terrier,,,,K,2014,m,braun/grau
127110,41-50,m,11,115,Golden Retriever,,,,I,2012,w,golden
127111,41-50,w,4,42,Malteser,,,,K,2003,m,weiss
127113,41-50,w,1,11,Bergamasker,Mischling,,,I,2002,m,braun/weiss/schwarz
127114,91-100,w,4,44,Pudel,,,,K,2004,m,schwarz
127116,71-80,w,8,81,English Cocker Spaniel,,,,K,2006,m,schwarz
127121,41-50,m,11,115,Hirtenhund,Mischling,,,I,2004,w,braun/schwarz
127123,21-30,m,11,111,Magyar Viszla,,,,I,2015,m,gelb
127126,71-80,w,12,122,Cocker Spaniel,,,,K,2006,w,zobel
127136,41-50,m,8,83,Mischling klein,,,,K,2006,m,gestromt
127137,51-60,m,9,92,Mischling klein,,,,K,2002,w,hellbraun
127153,21-30,w,9,92,Continental Bulldog,,,,I,2010,w,braun/weiss
127161,21-30,m,11,119,Chihuahua,,,,K,2007,m,braun/weiss
127166,71-80,w,4,44,Beagle,,,,K,2007,w,tricolor
127167,51-60,w,1,11,Russischer Terrier,,,,I,2013,w,schwarz
127185,31-40,m,2,24,Chow Chow,Mischling,,,I,2008,m,schwarz
127186,41-50,w,6,61,Zwergpudel,,,,K,2000,m,schwarz
127187,51-60,w,3,33,Mops,,,,K,2005,m,beige/braun
127197,21-30,w,10,101,Mops,,,,K,2010,w,schwarz
127215,61-70,w,11,119,Mischling klein,,,,K,2004,m,braun
127220,71-80,w,10,101,Teckel,,,,K,2007,m,blau
127224,51-60,w,7,71,Malteser,,,,K,2007,w,weiss
127225,61-70,w,2,24,Pinscher,,,,K,2006,m,schwarz/braun
127226,71-80,m,6,61,Scottish Terrier,,,,K,2006,w,gelb
127237,21-30,m,6,61,Malinois,,,,I,2002,m,fauve
127255,41-50,w,9,92,Pinscher,,,,K,2008,w,schwarz/braun
127257,31-40,w,7,74,Whippet,Mischling,,,I,2006,w,braun
127258,21-30,w,5,51,Golden Retriever,,,,I,2013,m,golden
127284,41-50,w,7,72,Französische Bulldogge,,,,K,2015,m,fawn
127285,41-50,w,5,52,Parson Russell Terrier,,,,K,2015,w,braun/weiss
127287,21-30,m,3,31,Weimaraner,,,,I,2015,m,grau
127302,21-30,m,3,31,Dalmatiner,,,,I,2015,m,weiss/schwarz
127303,61-70,m,4,42,Schäfer,Mischling,,,I,2013,w,schwarz
127307,51-60,w,2,24,Chihuahua,,,,K,2008,m,grau
127309,31-40,w,10,101,Französische Bulldogge,,,,K,2006,m,schwarz/weiss
127312,41-50,w,11,119,Königspudel,,,,I,2013,w,Harlekin
127324,51-60,w,10,101,Labrador Retriever,,,,I,2004,m,schwarz
127330,71-80,m,11,111,Appenzeller,Mischling,,,I,2007,w,tricolor
127333,31-40,w,11,119,Spitz,,Pomeranian,,K,2015,m,rot/braun/weiss
127335,71-80,m,6,63,Mops,,,,K,2008,m,beige
127337,41-50,w,12,122,Malteser,,,,K,2014,w,weiss
127338,21-30,w,11,111,Yorkshire Terrier,,,,K,2006,w,black/tan
127339,31-40,m,10,102,Boxer,,Podenco,,I,2005,w,braun/weiss
127340,51-60,w,8,81,Mischling klein,,,,K,2014,w,schwarz
127341,41-50,m,7,71,Labrador Retriever,,,,I,2008,m,choco
127343,31-40,w,12,123,Bichon,,,,K,2013,w,weiss
127346,61-70,w,7,74,Lagotto Romagnolo,,,,I,2009,w,beige/braun
127356,21-30,w,11,111,Französische Bulldogge,,,,K,2013,m,grau
127359,71-80,m,2,24,Grosspudel,,,,I,2010,w,schwarz
127367,20-Nov,m,7,73,Zwergspitz,,,,K,2015,w,orange
127367,20-Nov,m,7,73,Chihuahua,,,,K,2014,w,schwarz/weiss
127389,21-30,w,11,115,Labrador Retriever,,,,I,2010,w,choco
127392,31-40,m,9,92,Jack Russel Terrier,,,,K,2010,w,tricolor
127394,31-40,w,11,119,Yorkshire Terrier,,,,K,2010,w,schwarz/braun
127396,21-30,w,11,119,Golden Retriever,,,,I,2015,w,beige
127397,41-50,w,2,21,Labrador Retriever,,,,I,2015,m,schwarz
127398,21-30,w,10,102,English Cocker Spaniel,,,,K,2015,m,braun
127400,61-70,w,6,61,Yorkshire Terrier,,,,K,2001,m,blue/tan
127401,31-40,w,9,92,Labrador Retriever,,,,I,2003,m,braun
127401,31-40,w,9,92,Labrador Retriever,,,,I,2003,m,braun
127404,31-40,w,2,21,Mischling klein,,,,K,2007,w,schwarz/weiss/braun
127405,51-60,m,10,101,Rauhaar Dackel,,,,K,2007,m,black/tan
127406,61-70,m,12,122,Malteser,,,,K,2009,m,weiss
127410,61-70,m,4,42,Dachshund,Mischling,,,K,2009,m,braun
127413,31-40,w,12,123,Malteser,,,,K,2015,w,weiss
127425,61-70,m,6,63,Mischling klein,,,,K,2002,w,schwarz/weiss
127426,61-70,w,6,63,Prager Rattler,,,,K,2008,w,black/tan
127428,51-60,w,10,101,Golden Retriever,,,,I,2007,w,golden
127437,51-60,w,10,102,English Springer Spaniel,,,,I,2015,w,schwarz/weiss
127439,51-60,w,1,11,Malteser,,,,K,2014,m,weiss
127451,61-70,m,8,83,Labrador Retriever,,,,I,2015,m,choco
127458,71-80,w,2,24,Australian Cattle Dog,,,,I,2009,m,blue
127467,61-70,m,11,119,Malteser,,,,K,2015,w,weiss
127479,31-40,m,4,42,Tibet Terrier,Mischling,,,K,2005,m,schwarz/grau
127518,41-50,w,10,101,Französische Bulldogge,,,,K,2010,w,gestromt
127530,71-80,w,9,91,Pudel,,,,K,2008,w,weiss
127532,41-50,w,4,44,Malteser,,,,K,2015,m,weiss
127533,31-40,w,3,31,Shiba Inu,,,,K,2005,m,rot
127534,21-30,w,9,92,Yorkshire Terrier,,,,K,2015,m,black/tan
127539,41-50,m,2,24,Parson Jack Russell Terrier,,,,K,2007,m,weiss/braun
127541,31-40,w,9,92,Parson Russell Terrier,,,,K,2010,m,braun/weiss
127553,71-80,m,11,115,Chihuahua,,,,K,2009,w,weiss/beige
127555,41-50,w,3,34,Pudel,,,,K,2009,w,apricot
127558,31-40,m,3,34,Jack Russel Terrier,,,,K,2003,m,bicolor
127569,71-80,w,5,51,Bolonka Zwetna,,,,K,2015,m,schwarz/weiss
127610,31-40,w,6,61,Pomeranian,,,,K,2006,m,rot
127610,31-40,w,6,61,Shetland Sheepdog,,,,K,2010,m,gold/weiss
127613,61-70,m,2,21,Berner Sennenhund,Mischling,,,I,2003,w,rot
127614,31-40,w,10,102,Shih Tzu,,,,K,2011,m,weiss/schwarz
127616,31-40,m,1,11,Labradoodle,,,,I,2014,w,schwarz
127647,21-30,w,12,123,Mischling gross,,,,I,2012,m,weiss/schwarz
127653,31-40,w,9,92,Lagotto Romagnolo,,,,I,2015,m,weiss
127656,31-40,w,7,72,Toypudel,,,,K,2009,m,schwarz
127656,31-40,w,7,72,Toypudel,,,,K,2009,m,schwarz
127657,31-40,w,11,111,Zwergspitz,,,,K,2015,m,weiss/creme
127658,31-40,w,3,34,Mischling gross,,,,I,2009,w,schwarz/weiss
127660,51-60,w,4,44,Perro de Agua,Mischling,,,I,2014,m,schwarz/weiss
127661,41-50,m,7,73,Jack Russel Terrier,,,,K,2006,m,tricolor
127663,31-40,w,11,119,Malteser,,,,K,2015,w,weiss
127664,21-30,m,11,111,Shih Tzu,,,,K,2014,m,braun/rot
127665,51-60,w,8,81,Field Spaniel,,,,I,2005,w,braun/grau
127666,41-50,m,2,21,Malamut,,Husky,,I,2008,w,schwarz/grau/weiss
127667,41-50,w,12,121,Zwergspitz,,,,K,2013,m,hellbraun
127668,31-40,w,3,34,Mischling gross,,,,I,2009,m,beige
127675,41-50,w,5,52,Lagotto Romagnolo,,,,I,2013,m,beige/braun
127687,41-50,w,12,121,Scottish Terrier,Mischling,,,K,2007,w,schwarz
127698,41-50,m,9,91,Pudel,,,,K,2009,w,beige
127701,31-40,m,12,123,Shih Tzu,,,,K,2015,w,braun/weiss
127704,31-40,w,8,82,Mischling klein,,,,K,2013,w,golden
127705,61-70,w,11,119,Cairn Terrier,Mischling,,,K,2008,w,creme
127707,61-70,m,11,115,Parson Jack Russell Terrier,,,,K,2009,w,weiss/rot
127708,21-30,w,12,123,Mischling klein,,,,K,2015,w,braun
127709,51-60,w,11,115,Chihuahua,,,,K,2009,w,rot/beige
127710,61-70,w,9,91,Berner Sennenhund,,,,I,2015,w,tricolor
127732,31-40,m,7,72,Labrador Retriever,,Bordeaux Dogge,,I,2013,m,braun/weiss
127733,21-30,w,8,82,Mischling gross,,,,I,2011,w,hellbraun
127737,31-40,w,6,61,Cocker Spaniel,Mischling,,,K,2010,m,schwarz/braun/weiss
127738,21-30,w,10,101,Zwergpudel,,,,K,2007,w,harlekin
127747,51-60,w,11,111,Boston Terrier,,,,K,2015,m,schwarz/weiss
127748,41-50,m,10,102,Golden Retriever,,,,I,2007,m,sable
127749,31-40,w,6,61,Shih Tzu,,,,K,2007,m,gold/weiss
127756,41-50,w,4,42,Chihuahua,,,,K,2007,m,schwarz
127758,31-40,w,9,92,Malteser,,,,K,2009,m,weiss
127759,31-40,w,11,119,Malteser,,,,K,2015,w,weiss
